EZABPQM,Tranche_Debut,Tranche_Fin,Mnémo,Territoire,Date_Attribution
054416,0544160000,0544169999,FRTE,Sud Ouest,01/01/2017
054417,0544170000,0544179999,FRTE,Sud Ouest,01/01/2017
054418,0544180000,0544189999,FRTE,Sud Ouest,01/01/2017
054419,0544190000,0544199999,FRTE,ZNE Limoges,01/01/2017
054420,0544200000,0544209999,FRTE,ZNE Limoges,01/01/2017
054421,0544210000,0544219999,FRTE,ZNE Limoges,01/01/2017
054422,0544220000,0544229999,FRTE,ZNE Limoges,01/01/2017
054423,0544230000,0544239999,FRTE,ZNE Limoges,01/01/2017
054424,0544240000,0544249999,FRTE,ZNE Limoges,01/01/2017
054425,0544250000,0544259999,FRTE,ZNE Bellac,01/01/2017
054426,0544260000,0544269999,FRTE,ZNE Limoges,01/01/2017
054427,0544270000,0544279999,FRTE,Sud Ouest,01/01/2017
054428,0544280000,0544289999,FRTE,Sud Ouest,01/01/2017
054429,0544290000,0544299999,FRTE,Sud Ouest,01/01/2017
054430,0544300000,0544309999,FRTE,ZNE Guéret,01/01/2017
054431,0544310000,0544319999,FRTE,ZNE Tulle,01/01/2017
054432,0544320000,0544329999,FRTE,Sud Ouest,01/01/2017
054433,0544330000,0544339999,FRTE,Sud Ouest,01/01/2017
054434,0544340000,0544349999,FRTE,Sud Ouest,01/01/2017
054435,0544350000,0544359999,FRTE,Sud Ouest,01/01/2017
054436,0544360000,0544369999,FRTE,Sud Ouest,01/01/2017
054437,0544370000,0544379999,FRTE,Sud Ouest,01/01/2017
054438,0544380000,0544389999,FRTE,Sud Ouest,01/01/2017
054439,0544390000,0544399999,FRTE,Sud Ouest,01/01/2017
054440,0544400000,0544409999,FRTE,ZNE Tulle,01/01/2017
054441,0544410000,0544419999,FRTE,ZNE Tulle,01/01/2017
054442,0544420000,0544429999,FRTE,Sud Ouest,01/01/2017
054443,0544430000,0544439999,FRTE,Sud Ouest,01/01/2017
054444,0544440000,0544449999,FRTE,Sud Ouest,01/01/2017
054445,0544450000,0544459999,FRTE,Sud Ouest,01/01/2017
054446,0544460000,0544469999,FRTE,Sud Ouest,01/01/2017
054447,0544470000,0544479999,FRTE,Sud Ouest,01/01/2017
054448,0544480000,0544489999,FRTE,Sud Ouest,01/01/2017
054449,0544490000,0544499999,FRTE,Sud Ouest,01/01/2017
054450,0544500000,0544509999,FRTE,Sud Ouest,01/01/2017
054451,0544510000,0544519999,FRTE,Sud Ouest,01/01/2017
054452,0544520000,0544529999,FRTE,Sud Ouest,01/01/2017
054453,0544530000,0544539999,FRTE,Sud Ouest,01/01/2017
054454,0544540000,0544549999,FRTE,Sud Ouest,01/01/2017
054455,0544550000,0544559999,FRTE,Sud Ouest,01/01/2017
054456,0544560000,0544569999,FRTE,Sud Ouest,01/01/2017
054457,0544570000,0544579999,FRTE,Sud Ouest,01/01/2017
054458,0544580000,0544589999,FRTE,Sud Ouest,01/01/2017
054459,0544590000,0544599999,FRTE,Sud Ouest,01/01/2017
054460,0544600000,0544609999,FRTE,ZNE Tulle,01/01/2017
054461,0544610000,0544619999,FRTE,Sud Ouest,01/01/2017
054462,0544620000,0544629999,FRTE,Sud Ouest,01/01/2017
054463,0544630000,0544639999,FRTE,Sud Ouest,01/01/2017
054464,0544640000,0544649999,FRTE,Sud Ouest,01/01/2017
054465,0544650000,0544659999,FRTE,Sud Ouest,01/01/2017
054466,0544660000,0544669999,FRTE,Sud Ouest,01/01/2017
054467,0544670000,0544679999,FRTE,Sud Ouest,01/01/2017
054468,0544680000,0544689999,FRTE,Sud Ouest,01/01/2017
054469,0544690000,0544699999,FRTE,Sud Ouest,01/01/2017
054470,0544700000,0544709999,FRTE,Sud Ouest,01/01/2017
054471,0544710000,0544719999,FRTE,Sud Ouest,01/01/2017
054472,0544720000,0544729999,FRTE,Sud Ouest,01/01/2017
054473,0544730000,0544739999,FRTE,Sud Ouest,01/01/2017
054474,0544740000,0544749999,FRTE,Sud Ouest,01/01/2017
054475,0544750000,0544759999,FRTE,Sud Ouest,01/01/2017
054476,0544760000,0544769999,FRTE,Sud Ouest,01/01/2017
054477,0544770000,0544779999,FRTE,Sud Ouest,01/01/2017
054478,0544780000,0544789999,FRTE,Sud Ouest,01/01/2017
054479,0544790000,0544799999,FRTE,Sud Ouest,01/01/2017
054480,0544800000,0544809999,FRTE,Sud Ouest,01/01/2017
054481,0544810000,0544819999,FRTE,Sud Ouest,01/01/2017
054482,0544820000,0544829999,FRTE,Sud Ouest,01/01/2017
054483,0544830000,0544839999,FRTE,Sud Ouest,01/01/2017
054484,0544840000,0544849999,FRTE,Sud Ouest,01/01/2017
054485,0544850000,0544859999,FRTE,Sud Ouest,01/01/2017
054486,0544860000,0544869999,FRTE,Sud Ouest,01/01/2017
054487,0544870000,0544879999,FRTE,Sud Ouest,01/01/2017
054488,0544880000,0544889999,FRTE,Sud Ouest,01/01/2017
054489,0544890000,0544899999,FRTE,Sud Ouest,01/01/2017
054490,0544900000,0544909999,FRTE,Sud Ouest,01/01/2017
054491,0544910000,0544919999,FRTE,Sud Ouest,01/01/2017
054492,0544920000,0544929999,FRTE,Sud Ouest,01/01/2017
054493,0544930000,0544939999,FRTE,Sud Ouest,01/01/2017
054494,0544940000,0544949999,FRTE,Sud Ouest,01/01/2017
054495,0544950000,0544959999,FRTE,Sud Ouest,01/01/2017
054496,0544960000,0544969999,FRTE,Sud Ouest,01/01/2017
054497,0544970000,0544979999,FRTE,Sud Ouest,01/01/2017
054498,0544980000,0544989999,FRTE,Sud Ouest,01/01/2017
054499,0544990000,0544999999,FRTE,Sud Ouest,01/01/2017
054500,0545000000,0545009999,FRTE,Sud Ouest,01/01/2017
054501,0545010000,0545019999,FRTE,Sud Ouest,01/01/2017
054502,0545020000,0545029999,FRTE,Sud Ouest,01/01/2017
054503,0545030000,0545039999,FRTE,Sud Ouest,01/01/2017
054504,0545040000,0545049999,FRTE,Sud Ouest,01/01/2017
054505,0545050000,0545059999,FRTE,Sud Ouest,01/01/2017
054506,0545060000,0545069999,FRTE,Sud Ouest,01/01/2017
054507,0545070000,0545079999,FRTE,Sud Ouest,01/01/2017
054508,0545080000,0545089999,FRTE,Sud Ouest,01/01/2017
054509,0545090000,0545099999,FRTE,Sud Ouest,01/01/2017
054510,0545100000,0545109999,FRTE,Sud Ouest,01/01/2017
054511,0545110000,0545119999,FRTE,Sud Ouest,01/01/2017
054512,0545120000,0545129999,FRTE,Sud Ouest,01/01/2017
054513,0545130000,0545139999,FRTE,Sud Ouest,01/01/2017
054514,0545140000,0545149999,FRTE,Sud Ouest,01/01/2017
054515,0545150000,0545159999,FRTE,Sud Ouest,01/01/2017
054516,0545160000,0545169999,FRTE,Sud Ouest,01/01/2017
054517,0545170000,0545179999,FRTE,Sud Ouest,01/01/2017
054518,0545180000,0545189999,FRTE,Sud Ouest,01/01/2017
054519,0545190000,0545199999,FRTE,Sud Ouest,01/01/2017
054520,0545200000,0545209999,FRTE,ZNE Angoulême,01/01/2017
054521,0545210000,0545219999,FRTE,ZNE Angoulême,01/01/2017
054522,0545220000,0545229999,FRTE,ZNE Angoulême,01/01/2017
054523,0545230000,0545239999,FRTE,ZNE Angoulême,01/01/2017
054524,0545240000,0545249999,FRTE,ZNE Angoulême,01/01/2017
054525,0545250000,0545259999,FRTE,ZNE Angoulême,01/01/2017
054526,0545260000,0545269999,FRTE,Sud Ouest,01/01/2017
054527,0545270000,0545279999,FRTE,Sud Ouest,01/01/2017
054528,0545280000,0545289999,FRTE,Sud Ouest,01/01/2017
054529,0545290000,0545299999,FRTE,ZNE Confolens,01/01/2017
054530,0545300000,0545309999,FRTE,ZNE Confolens,01/01/2017
054531,0545310000,0545319999,FRTE,ZNE Confolens,01/01/2017
054532,0545320000,0545329999,FRTE,ZNE Cognac,01/01/2017
054533,0545330000,0545339999,FRTE,Sud Ouest,01/01/2017
054534,0545340000,0545349999,FRTE,Sud Ouest,01/01/2017
054535,0545350000,0545359999,FRTE,ZNE Cognac,01/01/2017
054536,0545360000,0545369999,FRTE,ZNE Cognac,01/01/2017
054537,0545370000,0545379999,FRTE,ZNE Angoulême,01/01/2017
054538,0545380000,0545389999,FRTE,ZNE Angoulême,01/01/2017
054539,0545390000,0545399999,FRTE,ZNE Angoulême,01/01/2017
054540,0545400000,0545409999,FRTE,Sud Ouest,01/01/2017
054541,0545410000,0545419999,FRTE,Sud Ouest,01/01/2017
054542,0545420000,0545429999,FRTE,Sud Ouest,01/01/2017
054543,0545430000,0545439999,FRTE,Sud Ouest,01/01/2017
054544,0545440000,0545449999,FRTE,Sud Ouest,01/01/2017
054545,0545450000,0545459999,FRTE,Sud Ouest,01/01/2017
054546,0545460000,0545469999,FRTE,Sud Ouest,01/01/2017
054547,0545470000,0545479999,FRTE,Sud Ouest,01/01/2017
054548,0545480000,0545489999,FRTE,Sud Ouest,01/01/2017
054549,0545490000,0545499999,FRTE,Sud Ouest,01/01/2017
054550,0545500000,0545509999,FRTE,Sud Ouest,01/01/2017
054551,0545510000,0545519999,FRTE,Sud Ouest,01/01/2017
054552,0545520000,0545529999,FRTE,Sud Ouest,01/01/2017
054553,0545530000,0545539999,FRTE,Sud Ouest,01/01/2017
054554,0545540000,0545549999,FRTE,Sud Ouest,01/01/2017
054555,0545550000,0545559999,FRTE,Sud Ouest,01/01/2017
054556,0545560000,0545569999,FRTE,Sud Ouest,01/01/2017
054557,0545570000,0545579999,FRTE,Sud Ouest,01/01/2017
054558,0545580000,0545589999,FRTE,Sud Ouest,01/01/2017
054559,0545590000,0545599999,FRTE,Sud Ouest,01/01/2017
054560,0545600000,0545609999,FRTE,ZNE Angoulême,01/01/2017
054561,0545610000,0545619999,FRTE,ZNE Angoulême,01/01/2017
054562,0545620000,0545629999,FRTE,ZNE Angoulême,01/01/2017
054563,0545630000,0545639999,FRTE,ZNE Angoulême,01/01/2017
054564,0545640000,0545649999,FRTE,ZNE Angoulême,01/01/2017
054565,0545650000,0545659999,FRTE,ZNE Angoulême,01/01/2017
054566,0545660000,0545669999,FRTE,ZNE Angoulême,01/01/2017
054567,0545670000,0545679999,FRTE,ZNE Angoulême,01/01/2017
054568,0545680000,0545689999,FRTE,ZNE Angoulême,01/01/2017
054569,0545690000,0545699999,FRTE,ZNE Angoulême,01/01/2017
054570,0545700000,0545709999,FRTE,ZNE Angoulême,01/01/2017
054571,0545710000,0545719999,FRTE,ZNE Confolens,01/01/2017
054572,0545720000,0545729999,FRTE,Sud Ouest,01/01/2017
054573,0545730000,0545739999,FRTE,Sud Ouest,01/01/2017
054574,0545740000,0545749999,FRTE,Sud Ouest,01/01/2017
054575,0545750000,0545759999,FRTE,Sud Ouest,01/01/2017
054576,0545760000,0545769999,FRTE,Sud Ouest,01/01/2017
054577,0545770000,0545779999,FRTE,Sud Ouest,01/01/2017
054578,0545780000,0545789999,FRTE,ZNE Barbezieux-Saint-Hilaire,01/01/2017
054579,0545790000,0545799999,FRTE,ZNE Barbezieux-Saint-Hilaire,01/01/2017
054580,0545800000,0545809999,FRTE,ZNE Cognac,01/01/2017
054581,0545810000,0545819999,FRTE,ZNE Cognac,01/01/2017
054582,0545820000,0545829999,FRTE,ZNE Cognac,01/01/2017
054583,0545830000,0545839999,FRTE,ZNE Cognac,01/01/2017
054584,0545840000,0545849999,FRTE,ZNE Confolens,01/01/2017
054585,0545850000,0545859999,FRTE,ZNE Confolens,01/01/2017
054586,0545860000,0545869999,FRTE,Sud Ouest,01/01/2017
054587,0545870000,0545879999,FRTE,Sud Ouest,01/01/2017
054588,0545880000,0545889999,FRTE,Sud Ouest,01/01/2017
054589,0545890000,0545899999,FRTE,ZNE Confolens,01/01/2017
054590,0545900000,0545909999,FRTE,ZNE Angoulême,01/01/2017
054591,0545910000,0545919999,FRTE,ZNE Angoulême,01/01/2017
054592,0545920000,0545929999,FRTE,ZNE Angoulême,01/01/2017
054593,0545930000,0545939999,FRTE,ZNE Angoulême,01/01/2017
054594,0545940000,0545949999,FRTE,ZNE Angoulême,01/01/2017
054595,0545950000,0545959999,FRTE,ZNE Angoulême,01/01/2017
054596,0545960000,0545969999,FRTE,ZNE Angoulême,01/01/2017
054597,0545970000,0545979999,FRTE,ZNE Angoulême,01/01/2017
054598,0545980000,0545989999,FRTE,ZNE Barbezieux-Saint-Hilaire,01/01/2017
054599,0545990000,0545999999,FRTE,Sud Ouest,01/01/2017
054600,0546000000,0546009999,FRTE,ZNE La Rochelle,01/01/2017
054601,0546010000,0546019999,FRTE,ZNE La Rochelle,01/01/2017
054602,0546020000,0546029999,FRTE,ZNE Rochefort,01/01/2017
054603,0546030000,0546039999,FRTE,ZNE La Rochelle,01/01/2017
054604,0546040000,0546049999,FRTE,ZNE Jonzac,01/01/2017
054605,0546050000,0546059999,FRTE,ZNE Rochefort,01/01/2017
054606,0546060000,0546069999,FRTE,ZNE Rochefort,01/01/2017
054607,0546070000,0546079999,FRTE,ZNE La Rochelle,01/01/2017
054608,0546080000,0546089999,FRTE,ZNE Rochefort,01/01/2017
054609,0546090000,0546099999,FRTE,ZNE La Rochelle,01/01/2017
054610,0546100000,0546109999,FRTE,Sud Ouest,01/01/2017
054611,0546110000,0546119999,FRTE,Sud Ouest,01/01/2017
054612,0546120000,0546129999,FRTE,Sud Ouest,01/01/2017
054613,0546130000,0546139999,FRTE,Sud Ouest,01/01/2017
054614,0546140000,0546149999,FRTE,Sud Ouest,01/01/2017
054615,0546150000,0546159999,FRTE,Sud Ouest,01/01/2017
054616,0546160000,0546169999,FRTE,Sud Ouest,01/01/2017
054617,0546170000,0546179999,FRTE,Sud Ouest,01/01/2017
054618,0546180000,0546189999,FRTE,Sud Ouest,01/01/2017
054619,0546190000,0546199999,FRTE,Sud Ouest,01/01/2017
054620,0546200000,0546209999,FRTE,Sud Ouest,01/01/2017
054621,0546210000,0546219999,FRTE,Sud Ouest,01/01/2017
054622,0546220000,0546229999,FRTE,ZNE Rochefort,01/01/2017
054623,0546230000,0546239999,FRTE,ZNE Rochefort,01/01/2017
054624,0546240000,0546249999,FRTE,ZNE Saint-Jean-d'Angély,01/01/2017
054625,0546250000,0546259999,FRTE,ZNE Saint-Jean-d'Angély,01/01/2017
054626,0546260000,0546269999,FRTE,ZNE Saint-Jean-d'Angély,01/01/2017
054627,0546270000,0546279999,FRTE,ZNE La Rochelle,01/01/2017
054628,0546280000,0546289999,FRTE,ZNE La Rochelle,01/01/2017
054629,0546290000,0546299999,FRTE,ZNE La Rochelle,01/01/2017
054630,0546300000,0546309999,FRTE,ZNE La Rochelle,01/01/2017
054631,0546310000,0546319999,FRTE,ZNE La Rochelle,01/01/2017
054632,0546320000,0546329999,FRTE,ZNE Saint-Jean-d'Angély,01/01/2017
054633,0546330000,0546339999,FRTE,ZNE Saint-Jean-d'Angély,01/01/2017
054634,0546340000,0546349999,FRTE,ZNE La Rochelle,01/01/2017
054635,0546350000,0546359999,FRTE,ZNE La Rochelle,01/01/2017
054636,0546360000,0546369999,FRTE,ZNE Rochefort,01/01/2017
054637,0546370000,0546379999,FRTE,ZNE La Rochelle,01/01/2017
054638,0546380000,0546389999,FRTE,ZNE Rochefort,01/01/2017
054639,0546390000,0546399999,FRTE,ZNE Rochefort,01/01/2017
054640,0546400000,0546409999,FRTE,Sud Ouest,01/01/2017
054641,0546410000,0546419999,FRTE,ZNE La Rochelle,01/01/2017
054642,0546420000,0546429999,FRTE,ZNE La Rochelle,01/01/2017
054643,0546430000,0546439999,FRTE,ZNE La Rochelle,01/01/2017
054644,0546440000,0546449999,FRTE,ZNE La Rochelle,01/01/2017
054645,0546450000,0546459999,FRTE,ZNE La Rochelle,01/01/2017
054646,0546460000,0546469999,FRTE,ZNE La Rochelle,01/01/2017
054647,0546470000,0546479999,FRTE,ZNE Rochefort,01/01/2017
054648,0546480000,0546489999,FRTE,ZNE Jonzac,01/01/2017
054649,0546490000,0546499999,FRTE,ZNE Jonzac,01/01/2017
054650,0546500000,0546509999,FRTE,ZNE La Rochelle,01/01/2017
054651,0546510000,0546519999,FRTE,ZNE La Rochelle,01/01/2017
054652,0546520000,0546529999,FRTE,ZNE La Rochelle,01/01/2017
054653,0546530000,0546539999,FRTE,ZNE Rochefort,01/01/2017
054654,0546540000,0546549999,FRTE,Sud Ouest,01/01/2017
054655,0546550000,0546559999,FRTE,ZNE La Rochelle,01/01/2017
054656,0546560000,0546569999,FRTE,ZNE La Rochelle,01/01/2017
054657,0546570000,0546579999,FRTE,ZNE Poitiers,01/01/2017
054658,0546580000,0546589999,FRTE,ZNE Saint-Jean-d'Angély,01/01/2017
054659,0546590000,0546599999,FRTE,ZNE Saint-Jean-d'Angély,01/01/2017
054660,0546600000,0546609999,FRTE,Sud Ouest,01/01/2017
054661,0546610000,0546619999,FRTE,Sud Ouest,01/01/2017
054662,0546620000,0546629999,FRTE,Sud Ouest,01/01/2017
054663,0546630000,0546639999,FRTE,Sud Ouest,01/01/2017
054664,0546640000,0546649999,FRTE,Sud Ouest,01/01/2017
054665,0546650000,0546659999,FRTE,Sud Ouest,01/01/2017
054666,0546660000,0546669999,FRTE,ZNE La Rochelle,01/01/2017
054667,0546670000,0546679999,FRTE,ZNE La Rochelle,01/01/2017
054668,0546680000,0546689999,FRTE,ZNE La Rochelle,01/01/2017
054669,0546690000,0546699999,FRTE,ZNE La Rochelle,01/01/2017
054670,0546700000,0546709999,FRTE,ZNE Jonzac,01/01/2017
054671,0546710000,0546719999,FRTE,Sud Ouest,01/01/2017
054672,0546720000,0546729999,FRTE,Sud Ouest,01/01/2017
054673,0546730000,0546739999,FRTE,ZNE Saintes,01/01/2017
054674,0546740000,0546749999,FRTE,ZNE Saintes,01/01/2017
054675,0546750000,0546759999,FRTE,ZNE Rochefort,01/01/2017
054676,0546760000,0546769999,FRTE,ZNE Rochefort,01/01/2017
054677,0546770000,0546779999,FRTE,ZNE Rochefort,01/01/2017
054678,0546780000,0546789999,FRTE,ZNE Rochefort,01/01/2017
054679,0546790000,0546799999,FRTE,Sud Ouest,01/01/2017
054680,0546800000,0546809999,FRTE,Sud Ouest,01/01/2017
054681,0546810000,0546819999,FRTE,ZNE Rochefort,01/01/2017
054682,0546820000,0546829999,FRTE,ZNE Rochefort,01/01/2017
054683,0546830000,0546839999,FRTE,ZNE Rochefort,01/01/2017
054684,0546840000,0546849999,FRTE,ZNE Rochefort,01/01/2017
054685,0546850000,0546859999,FRTE,ZNE Rochefort,01/01/2017
054686,0546860000,0546869999,FRTE,ZNE Jonzac,01/01/2017
054687,0546870000,0546879999,FRTE,ZNE Rochefort,01/01/2017
054688,0546880000,0546889999,FRTE,ZNE Rochefort,01/01/2017
054689,0546890000,0546899999,FRTE,ZNE Rochefort,01/01/2017
054690,0546900000,0546909999,FRTE,ZNE Saintes,01/01/2017
054691,0546910000,0546919999,FRTE,ZNE Saintes,01/01/2017
054692,0546920000,0546929999,FRTE,ZNE Saintes,01/01/2017
054693,0546930000,0546939999,FRTE,ZNE Saintes,01/01/2017
054694,0546940000,0546949999,FRTE,ZNE Saintes,01/01/2017
054695,0546950000,0546959999,FRTE,ZNE Saintes,01/01/2017
054696,0546960000,0546969999,FRTE,ZNE Saintes,01/01/2017
054697,0546970000,0546979999,FRTE,ZNE Saintes,01/01/2017
054698,0546980000,0546989999,FRTE,ZNE Saintes,01/01/2017
054699,0546990000,0546999999,FRTE,ZNE Rochefort,01/01/2017
054700,0547000000,0547009999,SFR0,ZNE Nérac,08/12/2011
054701,0547010000,0547019999,SFR0,ZNE Villeneuve-sur-Lot,08/12/2011
054702,0547020000,0547029999,SFR0,ZNE Bayonne,08/12/2011
054703,0547030000,0547039999,SFR0,ZNE Mauléon-Licharre,08/12/2011
054704,0547040000,0547049999,SFR0,ZNE Oloron-Sainte-Marie,08/12/2011
054705,0547050000,0547059999,SFR0,ZNE Pau,08/12/2011
054706,0547060000,0547069999,SFR0,ZNE Salies-de-Béarn,08/12/2011
054707,0547070000,0547079999,SFR0,ZNE Bazas,08/12/2011
054708,0547080000,0547089999,SFR0,ZNE Ribérac,08/12/2011
054709,0547090000,0547099999,SFR0,ZNE Langon,08/12/2011
054710,0547100000,0547109999,SFR0,ZNE Lesparre-Médoc,08/12/2011
054711,0547110000,0547119999,SFR0,ZNE Libourne,08/12/2011
054712,0547120000,0547129999,SFR0,ZNE Bergerac,08/12/2011
054713,0547130000,0547139999,SFR0,ZNE Nontron,08/12/2011
054714,0547140000,0547149999,SFR0,ZNE Périgueux,08/12/2011
054715,0547150000,0547159999,PAOP,ZNE Bayonne,14/04/2011
054716,0547160000,0547169999,SFR0,ZNE Bordeaux,08/12/2011
054717,0547170000,0547179999,COMP,ZNE Bordeaux,20/12/2011
054718,0547180000,0547189999,COMP,ZNE Pau,20/12/2011
054719,0547190000,0547199999,SFR0,ZNE Mussidan,08/12/2011
054720,0547200000,0547209999,COMP,ZNE Bayonne,20/12/2011
054721,0547210000,0547219999,SFR0,ZNE Nontron,08/12/2011
054722,0547220000,0547229999,PAOP,ZNE Bordeaux,14/04/2011
054723,0547230000,0547239999,SFR0,ZNE Ribérac,08/12/2011
054724,0547240000,0547249999,COMP,ZNE Périgueux,07/06/2005
054725,0547250000,0547259999,COMP,ZNE Mont-de-Marsan,07/06/2005
054726,0547260000,0547269999,COMP,ZNE Agen,07/06/2005
054727,0547270000,0547279999,SFR0,ZNE Sarlat-la-Canéda,08/12/2011
054728,0547280000,0547289999,SFR0,ZNE Terrasson-Lavilledieu,08/12/2011
054729,0547290000,0547299999,UPCF,ZNE Bordeaux,01/05/2014
054730,0547300000,0547309999,SFR0,ZNE Bordeaux,08/12/2011
054731,0547310000,0547319999,SFR0,ZNE Mont-de-Marsan,08/12/2011
054732,0547320000,0547329999,SFR0,ZNE Thiviers,08/12/2011
054733,0547330000,0547339999,SFR0,ZNE Bordeaux,08/12/2011
054734,0547340000,0547349999,FREE,ZNE Bordeaux,08/01/2009
054735,0547350000,0547359999,SFR0,ZNE Marmande,08/12/2011
054736,0547360000,0547369999,SFR0,ZNE Nérac,08/12/2011
054737,0547370000,0547379999,FREE,ZNE Bayonne,08/01/2009
054738,0547380000,0547389999,FREE,ZNE Bordeaux,08/01/2009
054739,0547390000,0547399999,FREE,ZNE Pau,08/01/2009
054740,0547400000,0547409999,COMP,ZNE Agen,16/11/2006
054741,0547410000,0547419999,SFR0,ZNE Pau,08/12/2011
054742,0547420000,0547429999,SFR0,ZNE Agen,08/12/2011
054743,0547430000,0547439999,SFR0,ZNE Andernos-les-Bains,08/12/2011
054744,0547440000,0547449999,SFR0,ZNE Arcachon,08/12/2011
054745,0547450000,0547459999,SFR0,ZNE Périgueux,08/12/2011
054746,0547460000,0547469999,SFR0,ZNE Périgueux,08/12/2011
054747,0547470000,0547479999,SFR0,ZNE Bordeaux,08/12/2011
054748,0547480000,0547489999,INIT,ZNE Bordeaux,14/06/2005
054749,0547490000,0547499999,SFR0,ZNE Agen,08/12/2011
054750,0547500000,0547509999,RMII,ZNE Bordeaux,03/04/2008
054751,0547510000,0547519999,COLT,ZNE Bayonne,01/01/2018
054752,0547520000,0547529999,COLT,ZNE Bergerac,01/01/2018
054753,0547530000,0547539999,COLT,ZNE Dax,01/01/2018
054754,0547540000,0547549999,SEWA,ZNE Bordeaux,01/01/2019
054755,0547550000,0547559999,SFR0,ZNE Dax,08/12/2011
054756,0547560000,0547569999,SFR0,ZNE Bergerac,08/12/2011
054757,0547570000,0547579999,COLT,ZNE Marmande,01/01/2018
054758,0547580000,0547589999,COLT,ZNE Mauléon-Licharre,01/01/2018
054759,0547590000,0547599999,COLT,ZNE Mont-de-Marsan,01/01/2018
054760,0547600000,0547609999,COLT,ZNE Mussidan,01/01/2018
054761,0547610000,0547619999,COLT,ZNE Nérac,01/01/2018
054762,0547620000,0547629999,COLT,ZNE Nontron,01/01/2018
054763,0547630000,0547639999,COLT,ZNE Oloron-Sainte-Marie,01/01/2018
054764,0547640000,0547649999,UPCF,ZNE Bayonne,01/05/2014
054765,0547650000,0547659999,COLT,ZNE Pau,01/01/2018
054766,0547660000,0547669999,SFR0,ZNE Villeneuve-sur-Lot,08/12/2011
054767,0547670000,0547679999,COLT,ZNE Périgueux,01/01/2018
054768,0547680000,0547689999,COLT,ZNE Ribérac,01/01/2018
054769,0547690000,0547699999,COLT,ZNE Salies-de-Béarn,01/01/2018
054770,0547700000,0547709999,PAOP,ZNE Pau,14/04/2011
054771,0547710000,0547719999,SFR0,ZNE Mauléon-Licharre,08/12/2011
054772,0547720000,0547729999,SFR0,ZNE Oloron-Sainte-Marie,08/12/2011
054773,0547730000,0547739999,SFR0,ZNE Salies-de-Béarn,08/12/2011
054774,0547740000,0547749999,PHON,ZNE Bordeaux,15/03/2005
054775,0547750000,0547759999,SFR0,ZNE Bayonne,08/12/2011
054776,0547760000,0547769999,SFR0,ZNE Bazas,08/12/2011
054777,0547770000,0547779999,SFR0,ZNE Bergerac,08/12/2011
054778,0547780000,0547789999,SFR0,ZNE Blaye,08/12/2011
054779,0547790000,0547799999,SFR0,ZNE Bordeaux,08/12/2011
054780,0547800000,0547809999,SFR0,ZNE Dax,08/12/2011
054781,0547810000,0547819999,SFR0,ZNE Labouheyre,08/12/2011
054782,0547820000,0547829999,SFR0,ZNE Langon,08/12/2011
054783,0547830000,0547839999,SFR0,ZNE Lesparre-Médoc,08/12/2011
